thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,Fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
129,0,129,[np.float64(0.05)],[np.float64(-0.26481481481481484)],[0],[0],[1],[1.365997300017625],['target'],129,0,129,0,300.0015131000255,,5,299.99150900001405,300.0015131000255,300.0015131000255,0.02986340000643395,301.35762950000935,[np.float64(0.05)],[np.float64(-0.26481481481481484)],[0],[0],[1],[1.365997300017625],['target'],001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
130,0,130,[np.float64(-0.08148148148148149)],[np.float64(0.1685185185185185)],[0],[0],[1],[2.080256699991878],['target'],130,0,130,0,301.38631810000516,,5,301.37688570001046,301.38631810000516,301.38631810000516,0.018813000002410263,303.4572149000014,[np.float64(-0.08148148148148149)],[np.float64(0.1685185185185185)],[0],[0],[1],[2.080256699991878],['target'],001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
131,0,131,[np.float64(-0.34814814814814815)],[np.float64(-0.3277777777777778)],[0],[0],[1],[1.7313521000032779],['target'],131,0,131,0,303.4854811000114,,5,303.47506820000126,303.4854811000114,303.4854811000114,0.017683999991277233,305.20648960000835,[np.float64(-0.34814814814814815)],[np.float64(-0.3277777777777778)],[0],[0],[1],[1.7313521000032779],['target'],001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
132,0,132,"[np.float64(-0.34814814814814815), np.float64(0.34629629629629627)]","[np.float64(-0.3277777777777778), np.float64(0.13333333333333333)]","[0, 0]","[0, 0]","[1, 1]","[0.0006254999898374081, 2.4162036000052467]","[None, 'target']",132,0,132,0,305.2341439000156,,5,305.2237713000213,305.2341439000156,305.2341439000156,0.01715090000652708,307.6400877000124,"[np.float64(-0.34814814814814815), np.float64(0.34629629629629627)]","[np.float64(-0.3277777777777778), np.float64(0.13333333333333333)]","[0, 0]","[0, 0]","[1, 1]","[0.0006254999898374081, 2.4162036000052467]","[None, 'target']",001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
133,0,133,[np.float64(-0.004629629629629629)],[np.float64(0.5)],[0],[0],[1],[2.4841527999960817],['target'],133,0,133,0,307.6886349999986,,10,307.67248030001065,307.6886349999986,307.6886349999986,0.03214070000103675,310.15679040001123,[np.float64(-0.004629629629629629)],[np.float64(0.5)],[0],[0],[1],[2.4841527999960817],['target'],001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
134,0,134,[np.float64(0.009259259259259259)],[np.float64(-0.37222222222222223)],[0],[0],[1],[2.626652400009334],['target'],134,0,134,0,310.2118371000106,,10,310.196972500009,310.2118371000106,310.2118371000106,0.039474899997003376,312.82383620002656,[np.float64(0.009259259259259259)],[np.float64(-0.37222222222222223)],[0],[0],[1],[2.626652400009334],['target'],001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
135,0,135,[np.float64(0.4722222222222222)],[np.float64(0.28425925925925927)],[0],[0],[1],[2.177542000019457],['target'],135,0,135,0,312.94330800001626,,10,312.9282187000208,312.94330800001626,312.94330800001626,0.10385680000763386,315.1058410000114,[np.float64(0.4722222222222222)],[np.float64(0.28425925925925927)],[0],[0],[1],[2.177542000019457],['target'],001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
136,0,136,[np.float64(-0.15648148148148147)],[np.float64(-0.3333333333333333)],[0],[0],[1],[1.9053385999868624],['target'],136,0,136,0,315.1511679000105,,10,315.135643000016,315.1511679000105,315.1511679000105,0.029573599982541054,317.0410829000175,[np.float64(-0.15648148148148147)],[np.float64(-0.3333333333333333)],[0],[0],[1],[1.9053385999868624],['target'],001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
137,0,137,[np.float64(-0.19444444444444445)],[np.float64(0.06111111111111111)],[0],[0],[1],[3.0673154999967664],['target'],137,0,137,0,317.08638240001164,,10,317.0712866000249,317.08638240001164,317.08638240001164,0.02994599999510683,320.13866010002675,[np.float64(-0.19444444444444445)],[np.float64(0.06111111111111111)],[0],[0],[1],[3.0673154999967664],['target'],001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
138,0,138,"[np.float64(-0.19444444444444445), np.float64(-0.48518518518518516)]","[np.float64(0.06111111111111111), np.float64(0.4546296296296296)]","[0, 0]","[0, 0]","[1, 1]","[0.0006615000020246953, 5.37683150000521]","[None, 'target']",138,0,138,0,320.1795318000077,,10,320.1627613000164,320.1795318000077,320.1795318000077,0.023972900002263486,325.53983730002074,"[np.float64(-0.19444444444444445), np.float64(-0.48518518518518516)]","[np.float64(0.06111111111111111), np.float64(0.4546296296296296)]","[0, 0]","[0, 0]","[1, 1]","[0.0006615000020246953, 5.37683150000521]","[None, 'target']",001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
139,0,139,"[np.float64(-0.48518518518518516), np.float64(0.2111111111111111)]","[np.float64(0.4546296296296296), np.float64(0.3685185185185185)]","[0, 0]","[0, 0]","[1, 1]","[0.0007670999912079424, 2.585592599993106]","[None, 'target']",139,0,139,0,325.6000375000003,,10,325.58500910000294,325.6000375000003,325.6000375000003,0.04439880000427365,328.1707052999991,"[np.float64(-0.48518518518518516), np.float64(0.2111111111111111)]","[np.float64(0.4546296296296296), np.float64(0.3685185185185185)]","[0, 0]","[0, 0]","[1, 1]","[0.0007670999912079424, 2.585592599993106]","[None, 'target']",001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
140,0,140,"[np.float64(0.2111111111111111), np.float64(0.08703703703703704)]","[np.float64(0.3685185185185185), np.float64(0.07962962962962963)]","[0, 0]","[0, 0]","[1, 1]","[0.0006847999757155776, 1.4876039999944624]","[None, 'target']",140,0,140,0,328.19658710001386,,5,328.1863781000138,328.19658710001386,328.19658710001386,0.015318799996748567,329.67446890001884,"[np.float64(0.2111111111111111), np.float64(0.08703703703703704)]","[np.float64(0.3685185185185185), np.float64(0.07962962962962963)]","[0, 0]","[0, 0]","[1, 1]","[0.0006847999757155776, 1.4876039999944624]","[None, 'target']",001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
141,0,141,"[np.float64(0.08703703703703704), np.float64(-0.025925925925925925)]","[np.float64(0.07962962962962963), np.float64(-0.30833333333333335)]","[0, 0]","[0, 0]","[1, 1]","[0.0005824000108987093, 1.810454500024207]","[None, 'target']",141,0,141,0,329.72194509999827,,5,329.71248200000264,329.72194509999827,329.72194509999827,0.03674690000480041,331.5234189000039,"[np.float64(0.08703703703703704), np.float64(-0.025925925925925925)]","[np.float64(0.07962962962962963), np.float64(-0.30833333333333335)]","[0, 0]","[0, 0]","[1, 1]","[0.0005824000108987093, 1.810454500024207]","[None, 'target']",001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
142,0,142,[np.float64(-0.17037037037037037)],[np.float64(0.46944444444444444)],[0],[0],[1],[1.9239843000250403],['target'],142,0,142,0,331.5734561000136,,5,331.5635712000076,331.5734561000136,331.5734561000136,0.03922060001059435,333.4876393000013,[np.float64(-0.17037037037037037)],[np.float64(0.46944444444444444)],[0],[0],[1],[1.9239843000250403],['target'],001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
143,0,143,"[np.float64(-0.17037037037037037), np.float64(-0.25925925925925924)]","[np.float64(0.46944444444444444), np.float64(-0.3592592592592593)]","[0, 0]","[0, 0]","[1, 1]","[0.0010117999918293208, 1.930606899986742]","[None, 'target']",143,0,143,0,333.5434210000094,,10,333.5253609000065,333.5434210000094,333.5434210000094,0.037437799997860566,335.45618200002355,"[np.float64(-0.17037037037037037), np.float64(-0.25925925925925924)]","[np.float64(0.46944444444444444), np.float64(-0.3592592592592593)]","[0, 0]","[0, 0]","[1, 1]","[0.0010117999918293208, 1.930606899986742]","[None, 'target']",001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
144,0,144,"[np.float64(-0.25925925925925924), np.float64(0.39166666666666666)]","[np.float64(-0.3592592592592593), np.float64(-0.044444444444444446)]","[0, 0]","[0, 0]","[1, 1]","[0.0016277999966405332, 2.409007100010058]","[None, 'target']",144,0,144,0,335.50733060002676,,5,335.49410890002036,335.50733060002676,335.50733060002676,0.037129600008483976,337.90323750002426,"[np.float64(-0.25925925925925924), np.float64(0.39166666666666666)]","[np.float64(-0.3592592592592593), np.float64(-0.044444444444444446)]","[0, 0]","[0, 0]","[1, 1]","[0.0016277999966405332, 2.409007100010058]","[None, 'target']",001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
145,0,145,[np.float64(-0.31296296296296294)],[np.float64(0.13333333333333333)],[0],[0],[1],[1.3748985000129323],['target'],145,0,145,0,337.96475900002406,,10,337.94908200000646,337.96475900002406,337.96475900002406,0.045207600021967664,339.32441160001326,[np.float64(-0.31296296296296294)],[np.float64(0.13333333333333333)],[0],[0],[1],[1.3748985000129323],['target'],001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
146,0,146,[np.float64(-0.011111111111111112)],[np.float64(0.3907407407407407)],[0],[0],[1],[1.411209499987308],['target'],146,0,146,0,339.3702392000123,,5,339.3598247000191,339.3702392000123,339.3702392000123,0.034176999994087964,340.77125730001717,[np.float64(-0.011111111111111112)],[np.float64(0.3907407407407407)],[0],[0],[1],[1.411209499987308],['target'],001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
147,0,147,"[np.float64(-0.011111111111111112), np.float64(-0.1574074074074074)]","[np.float64(0.3907407407407407), np.float64(0.2657407407407407)]","[0, 0]","[0, 0]","[1, 1]","[0.0005538999976124614, 1.807417500007432]","[None, 'target']",147,0,147,0,340.8302419000247,,10,340.81252600002335,340.8302419000247,340.8302419000247,0.04074220001348294,342.6200795000186,"[np.float64(-0.011111111111111112), np.float64(-0.1574074074074074)]","[np.float64(0.3907407407407407), np.float64(0.2657407407407407)]","[0, 0]","[0, 0]","[1, 1]","[0.0005538999976124614, 1.807417500007432]","[None, 'target']",001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
148,0,148,"[np.float64(-0.1574074074074074), np.float64(-0.3731481481481482)]","[np.float64(0.2657407407407407), np.float64(0.11666666666666667)]","[0, 0]","[0, 0]","[1, 1]","[0.0006810000049881637, 1.8371552000171505]","[None, 'target']",148,0,148,0,342.6599195000017,,5,342.64857430002303,342.6599195000017,342.6599195000017,0.027982700004940853,344.4858890000032,"[np.float64(-0.1574074074074074), np.float64(-0.3731481481481482)]","[np.float64(0.2657407407407407), np.float64(0.11666666666666667)]","[0, 0]","[0, 0]","[1, 1]","[0.0006810000049881637, 1.8371552000171505]","[None, 'target']",001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
149,0,149,"[np.float64(-0.3731481481481482), np.float64(-0.15833333333333333)]","[np.float64(0.11666666666666667), np.float64(0.16018518518518518)]","[0, 0]","[0, 0]","[1, 1]","[0.0007690000056754798, 2.028833599993959]","[None, 'target']",149,0,149,0,344.5394964000152,,10,344.5233703000122,344.5394964000152,344.5394964000152,0.03710779998800717,346.55230040001334,"[np.float64(-0.3731481481481482), np.float64(-0.15833333333333333)]","[np.float64(0.11666666666666667), np.float64(0.16018518518518518)]","[0, 0]","[0, 0]","[1, 1]","[0.0007690000056754798, 2.028833599993959]","[None, 'target']",001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
150,0,150,"[np.float64(-0.15833333333333333), np.float64(0.3731481481481482)]","[np.float64(0.16018518518518518), np.float64(-0.019444444444444445)]","[0, 0]","[0, 0]","[1, 1]","[0.0007175999926403165, 6.3279426000081]","[None, 'target']",150,0,150,0,346.58298820001073,,5,346.57388050001464,346.58298820001073,346.58298820001073,0.021298900013789535,352.9021132000198,"[np.float64(-0.15833333333333333), np.float64(0.3731481481481482)]","[np.float64(0.16018518518518518), np.float64(-0.019444444444444445)]","[0, 0]","[0, 0]","[1, 1]","[0.0007175999926403165, 6.3279426000081]","[None, 'target']",001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
151,0,151,"[np.float64(0.3731481481481482), np.float64(-0.12037037037037036)]","[np.float64(-0.019444444444444445), np.float64(-0.12222222222222222)]","[0, 0]","[0, 0]","[1, 1]","[0.0005512000061571598, 1.565383400011342]","[None, 'target']",151,0,151,0,352.94740780000575,,5,352.93685490000644,352.94740780000575,352.94740780000575,0.0339867000002414,354.5023235999979,"[np.float64(0.3731481481481482), np.float64(-0.12037037037037036)]","[np.float64(-0.019444444444444445), np.float64(-0.12222222222222222)]","[0, 0]","[0, 0]","[1, 1]","[0.0005512000061571598, 1.565383400011342]","[None, 'target']",001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
152,0,152,"[np.float64(-0.12037037037037036), np.float64(0.26481481481481484)]","[np.float64(-0.12222222222222222), np.float64(0.05555555555555555)]","[0, 0]","[0, 0]","[1, 1]","[0.0006978000164963305, 1.659920800011605]","[None, 'target']",152,0,152,0,354.5351068000018,,5,354.52474810002604,354.5351068000018,354.5351068000018,0.022224500018637627,356.1847448000044,"[np.float64(-0.12037037037037036), np.float64(0.26481481481481484)]","[np.float64(-0.12222222222222222), np.float64(0.05555555555555555)]","[0, 0]","[0, 0]","[1, 1]","[0.0006978000164963305, 1.659920800011605]","[None, 'target']",001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
153,0,153,[np.float64(0.11574074074074074)],[np.float64(0.47314814814814815)],[0],[0],[1],[2.217179200000828],['target'],153,0,153,0,356.21432070000446,,5,356.20429069999955,356.21432070000446,356.21432070000446,0.01930389998597093,358.4216978000186,[np.float64(0.11574074074074074)],[np.float64(0.47314814814814815)],[0],[0],[1],[2.217179200000828],['target'],001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
154,0,154,"[np.float64(0.11574074074074074), np.float64(-0.4861111111111111)]","[np.float64(0.47314814814814815), np.float64(0.26944444444444443)]","[0, 0]","[0, 0]","[1, 1]","[0.0005706999800167978, 2.402461299992865]","[None, 'target']",154,0,154,0,358.4976329000201,,10,358.48150640001404,358.4976329000201,358.4976329000201,0.058890300017083064,360.88407320002443,"[np.float64(0.11574074074074074), np.float64(-0.4861111111111111)]","[np.float64(0.47314814814814815), np.float64(0.26944444444444443)]","[0, 0]","[0, 0]","[1, 1]","[0.0005706999800167978, 2.402461299992865]","[None, 'target']",001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
155,0,155,"[np.float64(-0.4861111111111111), np.float64(0.03611111111111111)]","[np.float64(0.26944444444444443), np.float64(-0.4685185185185185)]","[0, 0]","[0, 0]","[1, 1]","[0.00076299998909235, 1.736035699985223]","[None, 'target']",155,0,155,0,360.93404610001016,,10,360.91687780001666,360.93404610001016,360.93404610001016,0.032563499989919364,362.65320570001495,"[np.float64(-0.4861111111111111), np.float64(0.03611111111111111)]","[np.float64(0.26944444444444443), np.float64(-0.4685185185185185)]","[0, 0]","[0, 0]","[1, 1]","[0.00076299998909235, 1.736035699985223]","[None, 'target']",001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
156,0,156,"[np.float64(0.03611111111111111), np.float64(0.013888888888888888)]","[np.float64(-0.4685185185185185), np.float64(0.004629629629629629)]","[0, 0]","[0, 0]","[1, 1]","[0.001202299987198785, 1.4005524999811314]","[None, 'target']",156,0,156,0,362.7124298000126,,5,362.70044470002176,362.7124298000126,362.7124298000126,0.04629529998055659,364.1011111000262,"[np.float64(0.03611111111111111), np.float64(0.013888888888888888)]","[np.float64(-0.4685185185185185), np.float64(0.004629629629629629)]","[0, 0]","[0, 0]","[1, 1]","[0.001202299987198785, 1.4005524999811314]","[None, 'target']",001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
157,0,157,[np.float64(0.044444444444444446)],[np.float64(-0.1425925925925926)],[0],[0],[1],[1.3625919999904],['target'],157,0,157,0,364.15555670001777,,10,364.1399444999988,364.15555670001777,364.15555670001777,0.03842100000474602,365.50274880000507,[np.float64(0.044444444444444446)],[np.float64(-0.1425925925925926)],[0],[0],[1],[1.3625919999904],['target'],001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
158,0,158,[np.float64(-0.39814814814814814)],[np.float64(0.005555555555555556)],[0],[0],[1],[1.5317860000068322],['target'],158,0,158,0,365.546067200019,,5,365.5363677999994,365.546067200019,365.546067200019,0.032650899986037984,367.06828090001363,[np.float64(-0.39814814814814814)],[np.float64(0.005555555555555556)],[0],[0],[1],[1.5317860000068322],['target'],001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
159,0,159,[np.float64(0.3861111111111111)],[np.float64(-0.3037037037037037)],[0],[0],[1],[1.7884917999908794],['target'],159,0,159,0,367.1069891000225,,5,367.09743030002574,367.1069891000225,367.1069891000225,0.02884260000428185,368.8862294999999,[np.float64(0.3861111111111111)],[np.float64(-0.3037037037037037)],[0],[0],[1],[1.7884917999908794],['target'],001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
160,0,160,[np.float64(-0.2861111111111111)],[np.float64(0.412962962962963)],[0],[0],[1],[1.5739601000095718],['target'],160,0,160,0,368.9414657000161,,10,368.92611950001447,368.9414657000161,368.9414657000161,0.039212700008647516,370.500194000022,[np.float64(-0.2861111111111111)],[np.float64(0.412962962962963)],[0],[0],[1],[1.5739601000095718],['target'],001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
161,0,161,"[np.float64(-0.2861111111111111), np.float64(-0.27314814814814814)]","[np.float64(0.412962962962963), np.float64(-0.36666666666666664)]","[0, 0]","[0, 0]","[1, 1]","[0.0007187000010162592, 1.5832049000018742]","[None, 'target']",161,0,161,0,370.5291819999984,,5,370.518224200001,370.5291819999984,370.5291819999984,0.017824699985794723,372.10164390000864,"[np.float64(-0.2861111111111111), np.float64(-0.27314814814814814)]","[np.float64(0.412962962962963), np.float64(-0.36666666666666664)]","[0, 0]","[0, 0]","[1, 1]","[0.0007187000010162592, 1.5832049000018742]","[None, 'target']",001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
162,0,162,[np.float64(-0.487962962962963)],[np.float64(0.09166666666666666)],[0],[0],[1],[1.616520399984438],['target'],162,0,162,0,372.15021640001214,,10,372.13388400000986,372.15021640001214,372.15021640001214,0.031199999997625127,373.75054920002003,[np.float64(-0.487962962962963)],[np.float64(0.09166666666666666)],[0],[0],[1],[1.616520399984438],['target'],001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
163,0,163,"[np.float64(-0.487962962962963), np.float64(-0.14166666666666666)]","[np.float64(0.09166666666666666), np.float64(0.3787037037037037)]","[0, 0]","[0, 0]","[1, 1]","[0.0009059000003617257, 2.32679290001397]","[None, 'target']",163,0,163,0,373.7852680000069,,5,373.7731696999981,373.7852680000069,373.7852680000069,0.02220930001931265,376.1001002000121,"[np.float64(-0.487962962962963), np.float64(-0.14166666666666666)]","[np.float64(0.09166666666666666), np.float64(0.3787037037037037)]","[0, 0]","[0, 0]","[1, 1]","[0.0009059000003617257, 2.32679290001397]","[None, 'target']",001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
164,0,164,"[np.float64(-0.14166666666666666), np.float64(0.12037037037037036)]","[np.float64(0.3787037037037037), np.float64(0.5)]","[0, 0]","[0, 0]","[1, 1]","[0.0007133000181056559, 3.158213600021554]","[None, 'target']",164,0,164,0,376.1383731000242,,5,376.12687410000945,376.1383731000242,376.1383731000242,0.02640680002514273,379.28548680001404,"[np.float64(-0.14166666666666666), np.float64(0.12037037037037036)]","[np.float64(0.3787037037037037), np.float64(0.5)]","[0, 0]","[0, 0]","[1, 1]","[0.0007133000181056559, 3.158213600021554]","[None, 'target']",001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
165,0,165,[np.float64(0.23796296296296296)],[np.float64(-0.05555555555555555)],[0],[0],[1],[2.876118900021538],['target'],165,0,165,0,379.3388797000225,,10,379.32415700002457,379.3388797000225,379.3388797000225,0.037544999999227,382.20049230000586,[np.float64(0.23796296296296296)],[np.float64(-0.05555555555555555)],[0],[0],[1],[2.876118900021538],['target'],001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
166,0,166,"[np.float64(0.23796296296296296), np.float64(0.375)]","[np.float64(-0.05555555555555555), np.float64(-0.47685185185185186)]","[0, 0]","[0, 0]","[1, 1]","[0.0006648999988101423, 1.9994962000055239]","[None, 'target']",166,0,166,0,382.26739330001874,,10,382.2506243000098,382.26739330001874,382.26739330001874,0.04963029999635182,384.25036160001764,"[np.float64(0.23796296296296296), np.float64(0.375)]","[np.float64(-0.05555555555555555), np.float64(-0.47685185185185186)]","[0, 0]","[0, 0]","[1, 1]","[0.0006648999988101423, 1.9994962000055239]","[None, 'target']",001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
167,0,167,[np.float64(0.3111111111111111)],[np.float64(0.08611111111111111)],[0],[0],[1],[1.6995334000093862],['target'],167,0,167,0,384.29912300000433,,10,384.28384100002586,384.29912300000433,384.29912300000433,0.03290530000231229,385.983690699999,[np.float64(0.3111111111111111)],[np.float64(0.08611111111111111)],[0],[0],[1],[1.6995334000093862],['target'],001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
168,0,168,"[np.float64(0.3111111111111111), np.float64(0.012962962962962963)]","[np.float64(0.08611111111111111), np.float64(0.2111111111111111)]","[0, 0]","[0, 0]","[1, 1]","[0.0010315999970771372, 1.0388498000102118]","[None, 'target']",168,0,168,0,386.0220984000189,,5,386.00937070001964,386.0220984000189,386.0220984000189,0.02452520001679659,387.0482995000202,"[np.float64(0.3111111111111111), np.float64(0.012962962962962963)]","[np.float64(0.08611111111111111), np.float64(0.2111111111111111)]","[0, 0]","[0, 0]","[1, 1]","[0.0010315999970771372, 1.0388498000102118]","[None, 'target']",001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
169,0,169,"[np.float64(0.012962962962962963), np.float64(-0.4203703703703704)]","[np.float64(0.2111111111111111), np.float64(-0.09722222222222222)]","[0, 0]","[0, 0]","[1, 1]","[0.0009206999966409057, 1.6595742999925278]","[None, 'target']",169,0,169,0,387.08322620001854,,5,387.072059099999,387.08322620001854,387.08322620001854,0.02344910000101663,388.7317652000056,"[np.float64(0.012962962962962963), np.float64(-0.4203703703703704)]","[np.float64(0.2111111111111111), np.float64(-0.09722222222222222)]","[0, 0]","[0, 0]","[1, 1]","[0.0009206999966409057, 1.6595742999925278]","[None, 'target']",001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
170,0,170,"[np.float64(-0.4203703703703704), np.float64(-0.21481481481481482)]","[np.float64(-0.09722222222222222), np.float64(-0.34814814814814815)]","[0, 0]","[0, 0]","[1, 1]","[0.0005480999825522304, 4.747385599999689]","[None, 'target']",170,0,170,0,388.78130140001304,,10,388.76695240000845,388.78130140001304,388.78130140001304,0.034892600000603124,393.51459410000825,"[np.float64(-0.4203703703703704), np.float64(-0.21481481481481482)]","[np.float64(-0.09722222222222222), np.float64(-0.34814814814814815)]","[0, 0]","[0, 0]","[1, 1]","[0.0005480999825522304, 4.747385599999689]","[None, 'target']",001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
171,0,171,"[np.float64(0.45555555555555555), np.float64(0.4759259259259259)]","[np.float64(0.06481481481481481), np.float64(0.08333333333333333)]","[0, 0]","[0, 0]","[1, 1]","[1.8279207999876235, 2.7914177000056952]","[None, 'target']",171,0,171,0,393.5704025000159,,10,393.5554919000133,393.5704025000159,393.5704025000159,0.04028879999532364,396.3469898000185,"[np.float64(0.45555555555555555), np.float64(0.4759259259259259)]","[np.float64(0.06481481481481481), np.float64(0.08333333333333333)]","[0, 0]","[0, 0]","[1, 1]","[1.8279207999876235, 2.7914177000056952]","[None, 'target']",001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
172,0,172,[np.float64(0.24351851851851852)],[np.float64(-0.14351851851851852)],[0],[0],[1],[1.9087622999795713],['target'],172,0,172,0,396.4062047000043,,10,396.3899557000259,396.4062047000043,396.4062047000043,0.04271500001777895,398.2988405000069,[np.float64(0.24351851851851852)],[np.float64(-0.14351851851851852)],[0],[0],[1],[1.9087622999795713],['target'],001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
173,0,173,[np.float64(-0.45740740740740743)],[np.float64(-0.1962962962962963)],[0],[0],[1],[1.3786945999891032],['target'],173,0,173,0,398.351015799999,,10,398.33570140000666,398.351015799999,398.351015799999,0.03647260001162067,399.71446690001176,[np.float64(-0.45740740740740743)],[np.float64(-0.1962962962962963)],[0],[0],[1],[1.3786945999891032],['target'],001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
